Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1996,Continuous Sigmoidal Belief Networks Trained using Slice Sampling,Brendan J. Frey,1,"Real-valued  random hidden  variables  can  be  useful  for  modelling  latent  structure  that  explains  correlations  among  observed  vari(cid:173) ables.  I propose a simple unit that adds zero-mean Gaussian noise  to its input before passing it through  a  sigmoidal  squashing func(cid:173) tion.  Such units can produce a variety of useful  behaviors, ranging  from  deterministic to binary stochastic to continuous stochastic.  I  show  how  ""slice sampling""  can  be  used  for  inference  and learning  in  top-down  networks of these  units and demonstrate learning on  two  simple problems.",0,https://papers.nips.cc/paper_files/paper/1996/file/17326d10d511828f6b34fa6d751739e2-Paper.pdf
1996,"Compositionality, MDL Priors, and Object Recognition","Elie Bienenstock, Stuart Geman, Daniel Potter",3,"Images  are ambiguous  at  each  of many  levels  of a  contextual  hi(cid:173) erarchy.  Nevertheless,  the high-level  interpretation of most  scenes  is  unambiguous,  as  evidenced  by the superior  performance of hu(cid:173) mans.  This observation argues for global vision models, such as de(cid:173) formable templates.  Unfortunately,  such  models are computation(cid:173) ally intractable for unconstrained problems.  We propose a composi(cid:173) tional model in which  primitives are recursively composed, subject  to syntactic restrictions, to form tree-structured objects and object  groupings.  Ambiguity  is  propagated up the hierarchy in  the form  of multiple interpretations, which are later resolved by a  Bayesian,  equivalently minimum-description-Iength,  cost functional. ",0,https://papers.nips.cc/paper_files/paper/1996/file/17fafe5f6ce2f1904eb09d2e80a4cbf6-Paper.pdf
1996,A Mean Field Algorithm for Bayes Learning in Large Feed-forward Neural Networks,"Manfred Opper, Ole Winther",2,We present an algorithm which is expected to realise Bayes optimal  predictions in large feed-forward networks.  It is based on mean field  methods developed  within  statistical  mechanics  of disordered  sys(cid:173) tems.  We give a derivation for  the single layer perceptron and show  that  the  algorithm  also  provides  a  leave-one-out  cross-validation  test of the  predictions.  Simulations show excellent  agreement with  theoretical  results  of statistical mechanics.,0,https://papers.nips.cc/paper_files/paper/1996/file/193002e668758ea9762904da1a22337c-Paper.pdf
1996,Ordered Classes and Incomplete Examples in Classification,Mark Mathieson,1,"The classes in classification tasks often have a natural ordering, and the  training and testing examples are often incomplete.  We  propose a non(cid:173) linear ordinal  model for  classification into ordered classes.  Predictive,  simulation-based approaches are used to learn from past and classify fu(cid:173) ture  incomplete examples.  These techniques are  illustrated  by  making  prognoses for patients who have suffered severe head injuries.",0,https://papers.nips.cc/paper_files/paper/1996/file/1c65cef3dfd1e00c0b03923a1c591db4-Paper.pdf
1996,Unification of Information Maximization and Minimization,Ryotaro Kamimura,1,"In  the  present  paper,  we  propose  a  method  to  unify  information  maximization and minimization  in  hidden  units.  The information  maximization and minimization are performed on two different lev(cid:173) els:  collective and individual level.  Thus, two kinds  of information:  collective and  individual  information  are  defined.  By  maximizing  collective  information  and  by  minimizing  individual  information,  simple  networks  can  be  generated  in  terms  of the  number  of con(cid:173) nections  and  the  number  of hidden  units.  Obtained  networks  are  expected  to give better generalization and improved interpretation  of internal representations.  This method  was applied  to the infer(cid:173) ence  of the  maximum onset  principle  of an artificial  language.  In  this  problem,  it  was  shown  that  the  individual  information  min(cid:173) imization  is  not  contradictory  to  the  collective  information  max(cid:173) imization.  In  addition,  experimental  results  confirmed  improved  generalization performance,  because over-training can significantly  be suppressed.",0,https://papers.nips.cc/paper_files/paper/1996/file/1cecc7a77928ca8133fa24680a88d2f9-Paper.pdf
1996,Multi-Task Learning for Stock Selection,"Joumana Ghosn, Yoshua Bengio",2,"Artificial  Neural  Networks  can  be  used  to  predict  future  returns  of stocks  in order to  take financial  decisions .  Should  one  build  a  separate network for  each stock or share the same network for  all  the  stocks?  In  this  paper  we  also  explore  other  alternatives,  in  which  some  layers  are  shared  and  others  are  not  shared.  When  the  prediction  of future  returns  for  different  stocks  are viewed  as  different  tasks,  sharing  some  parameters  across  stocks  is  a  form  of multi-task  learning.  In  a  series  of experiments  with  Canadian  stocks,  we obtain yearly returns that are more than 14% above  various benchmarks. ",0,https://papers.nips.cc/paper_files/paper/1996/file/1d72310edc006dadf2190caad5802983-Paper.pdf
1996,Cholinergic Modulation Preserves Spike Timing Under Physiologically Realistic Fluctuating Input,"Akaysha Tang, Andreas Bartels, Terrence J. Sejnowski",3,"Neuromodulation  can  change  not  only  the  mean  firing  rate  of a  neuron,  but  also  its  pattern  of firing .  Therefore,  a  reliable  neu(cid:173) ral  coding  scheme,  whether  a  rate  coding  or  a  spike  time  based  coding,  must  be  robust  in  a  dynamic  neuromodulatory  environ(cid:173) ment.  The common observation that cholinergic modulation leads  to  a  reduction  in  spike  frequency  adaptation  implies  a  modifica(cid:173) tion  of spike  timing,  which  would  make  a  neural  code  based  on  precise spike timing difficult to maintain.  In this paper, the effects  of cholinergic modulation were  studied to test  the hypothesis that  precise  spike timing can serve  as a  reliable neural code.  Using  the  whole  cell  patch-clamp technique  in rat neocortical  slice  prepara(cid:173) tion and compartmental modeling techniques,  we show that cholin(cid:173) ergic  modulation, surprisingly,  preserved  spike  timing in response  to a fluctuating  inputs that resembles  in  vivo conditions.  This re(cid:173) sult suggests that in vivo spike timing may be much more resistant  to changes in neuromodulator concentrations than previous physi(cid:173) ological studies have  implied. ",0,https://papers.nips.cc/paper_files/paper/1996/file/1ee3dfcd8a0645a25a35977997223d22-Paper.pdf
1996,Analytical Mean Squared Error Curves in Temporal Difference Learning,"Satinder Singh, Peter Dayan",2,"We  have  calculated  analytical  expressions  for  how  the  bias  and  variance of the estimators provided by various temporal difference  value estimation algorithms change with offline updates over trials  in absorbing Markov chains using lookup table representations.  We  illustrate  classes  of learning curve  behavior in various  chains,  and  show the manner in which TD is sensitive to the choice of its step(cid:173) size  and eligibility trace parameters.",0,https://papers.nips.cc/paper_files/paper/1996/file/242c100dc94f871b6d7215b868a875f8-Paper.pdf
1996,Dynamics of Training,"Siegfried Bös, Manfred Opper",2,"A new method to calculate the full training process of a neural net(cid:173) work is  introduced.  No sophisticated methods like the replica trick  are  used.  The results  are directly  related  to  the actual number of  training  steps.  Some  results  are  presented  here,  like  the  maximal  learning rate, an exact description of early stopping, and the neces(cid:173) sary number of training steps.  Further problems can be addressed  with  this approach.",0,https://papers.nips.cc/paper_files/paper/1996/file/25df35de87aa441b88f22a6c2a830a17-Paper.pdf
1996,A Constructive RBF Network for Writer Adaptation,"John Platt, Nada Matic",2,"This  paper  discusses  a  fairly  general  adaptation  algorithm  which  augments a standard neural network  to increase  its recognition  ac(cid:173) curacy  for  a  specific  user.  The  basis for  the  algorithm is  that  the  output of a neural network is characteristic of the input, even when  the  output  is  incorrect.  We  exploit  this  characteristic  output  by  using  an  Output  Adaptation  Module  (OAM)  which  maps this out(cid:173) put  into  the  correct  user-dependent  confidence  vector.  The  OAM  is  a  simplified  Resource  Allocating  Network  which  constructs  ra(cid:173) dial  basis  functions  on-line.  We  applied  the  OAM  to  construct  a  writer-adaptive  character  recognition  system  for  on-line  hand(cid:173) printed  characters.  The  OAM  decreases  the  word  error  rate  on  a  test  set  by  an  average  of 45%,  while  creating  only  3  to  25  basis  functions for  each  writer  in  the  test  set.",0,https://papers.nips.cc/paper_files/paper/1996/file/26588e932c7ccfa1df309280702fe1b5-Paper.pdf
1996,MLP Can Provably Generalize Much Better than VC-bounds Indicate,"Adam Kowalczyk, Herman Ferrá",2,"Results  of a  study of the  worst  case  learning  curves  for  a  partic(cid:173) ular class of probability  distribution on input  space  to MLP  with  hard  threshold  hidden  units are  presented.  It is  shown in  partic(cid:173) ular,  that  in  the  thermodynamic  limit  for  scaling  by  the  number  of connections to the first  hidden layer, although the true learning  curve behaves as  ~ a-I for  a  ~ 1, its VC-dimension  based bound  is trivial  (= 1)  and  its VC-entropy bound is trivial for  a  ::;  6.2.  It  is also shown that bounds following the true learning curve can be  derived  from  a  formalism  based on the density of error patterns.",0,https://papers.nips.cc/paper_files/paper/1996/file/2715518c875999308842e3455eda2fe3-Paper.pdf
1996,3D Object Recognition: A Model of View-Tuned Neurons,"Emanuela Bricolo, Tomaso Poggio, Nikos K. Logothetis",3,"In  1990  Poggio and  Edelman proposed  a  view-based  model of ob(cid:173) ject recognition that accounts for several psychophysical properties  of certain  recognition  tasks.  The model predicted  the existence  of  view-tuned  and view-invariant units,  that were  later found  by  Lo(cid:173) gothetis  et  al.  (Logothetis  et  al.,  1995)  in  IT  cortex  of monkeys  trained  with views  of specific  paperclip  objects.  The model,  how(cid:173) ever,  does  not specify  the inputs to the view-tuned  units and their  internal  organization.  In  this  paper  we  propose  a  model of these  view-tuned  units  that  is  consistent  with  physiological  data from  single cell  responses.",0,https://papers.nips.cc/paper_files/paper/1996/file/2812e5cf6d8f21d69c91dddeefb792a7-Paper.pdf
1996,Learning Bayesian Belief Networks with Neural Network Estimators,"Stefano Monti, Gregory Cooper",2,"In  this  paper  we  propose  a  method  for  learning  Bayesian  belief  networks  from  data.  The  method  uses  artificial  neural  networks  as  probability estimators, thus  avoiding the need for  making prior  assumptions on the nature of the probability distributions govern(cid:173) ing  the relationships  among the  participating variables.  This new  method has  the potential for  being  applied to domains containing  both discrete  and continuous variables  arbitrarily distributed.  We  compare  the  learning  performance  of this  new  method  with  the  performance  of the  method  proposed  by  Cooper  and  Herskovits  in  [7].  The experimental results  show  that,  although  the  learning  scheme based on the use  of ANN  estimators is  slower, the learning  accuracy  of the two methods is  comparable.  Category:  Algorithms and Architectures.",0,https://papers.nips.cc/paper_files/paper/1996/file/285ab9448d2751ee57ece7f762c39095-Paper.pdf
1996,Approximate Solutions to Optimal Stopping Problems,"John Tsitsiklis, Benjamin Van Roy",2,"We  propose and analyze an algorithm that approximates solutions  to the problem of optimal stopping in a discounted irreducible ape(cid:173) riodic  Markov  chain.  The  scheme  involves  the  use  of linear  com(cid:173) binations  of  fixed  basis  functions  to  approximate  a  Q-function.  The weights  of the  linear  combination  are incrementally  updated  through  an iterative process similar  to  Q-Iearning,  involving sim(cid:173) ulation of the underlying  Markov chain.  Due to space limitations,  we  only provide an overview of a  proof of convergence  (with prob(cid:173) ability 1)  and bounds on the approximation error.  This is  the first  theoretical result  that establishes the soundness  of a  Q-Iearning(cid:173) like  algorithm  when  combined  with  arbitrary  linear  function  ap(cid:173) proximators  to  solve  a  sequential  decision  problem.  Though  this  paper focuses  on  the case of finite  state spaces, the results extend  naturally to continuous and unbounded state spaces, which are ad(cid:173) dressed in a forthcoming full-length  paper.",0,https://papers.nips.cc/paper_files/paper/1996/file/286674e3082feb7e5afb92777e48821f-Paper.pdf
1996,An Orientation Selective Neural Network for Pattern Identification in Particle Detectors,"Halina Abramowicz, David Horn, Ury Naftaly, Carmit Sahar-Pikielny",4,"We  present  an  algorithm for  identifying linear  patterns  on  a  two(cid:173) dimensional lattice based on the concept of an orientation selective  cell,  a  concept  borrowed  from  neurobiology  of vision.  Construct(cid:173) ing  a  multi-layered  neural  network  with  fixed  architecture  which  implements orientation selectivity,  we  define  output elements cor(cid:173) responding  to different  orientations,  which  allow  us  to make  a  se(cid:173) lection  decision.  The  algorithm takes into account  the granularity  of the lattice as well  as the presence of noise and inefficiencies.  The  method  is  applied  to  a  sample  of data  collected  with  the  ZEUS  detector  at  HERA  in  order  to  identify  cosmic  muons  that  leave  a  linear  pattern  of signals  in  the  segmented  calorimeter.  A  two  dimensional  representation  of the  relevant  part  of the  detector  is  used.  The  algorithm performs  very  well.  Given  its  architecture,  this system  becomes a  good candidate for fast  pattern recognition  in  parallel processing  devices.",0,https://papers.nips.cc/paper_files/paper/1996/file/2a50e9c2d6b89b95bcb416d6857f8b45-Paper.pdf
1996,Early Brain Damage,"Volker Tresp, Ralph Neuneier, Hans-Georg Zimmermann",3,"Optimal Brain Damage  (OBD)  is  a  method for  reducing  the num(cid:173) ber of weights in a  neural network.  OBD estimates the increase  in  cost  function  if weights  are  pruned  and  is  a  valid  approximation  if the learning algorithm has converged  into a  local minimum.  On  the  other hand it is  often desirable  to terminate the learning pro(cid:173) cess  before  a  local  minimum is  reached  (early  stopping).  In  this  paper  we  show  that  OBD  estimates  the  increase  in cost  function  incorrectly  if the network is  not in a local minimum.  We also show  how  OBD  can  be  extended  such  that  it  can  be  used  in  connec(cid:173) tion  with  early  stopping.  We  call  this  new  approach  Early  Brain  Damage,  EBD.  EBD also allows to revive  already pruned weights.  We  demonstrate  the  improvements achieved  by  EBD  using  three  publicly available data sets.",0,https://papers.nips.cc/paper_files/paper/1996/file/2ac2406e835bd49c70469acae337d292-Paper.pdf
1996,Text-Based Information Retrieval Using Exponentiated Gradient Descent,"Ron Papka, James Callan, Andrew Barto",3,The following  investigates  the  use  of single-neuron  learning  algo(cid:173) rithms  to improve  the  performance of text-retrieval  systems  that  accept  natural-language  queries.  A  retrieval  process  is  explained  that transforms the natural-language query into the query syntax  of a real retrieval system:  the initial query is expanded using statis(cid:173) tical and learning techniques and is then used for document ranking  and binary classification.  The results  of experiments suggest that  Kivinen and Warmuth's Exponentiated Gradient Descent learning  algorithm works significantly better than previous approaches.,0,https://papers.nips.cc/paper_files/paper/1996/file/2b6d65b9a9445c4271ab9076ead5605a-Paper.pdf
1996,An Analog Implementation of the Constant Average Statistics Constraint For Sensor Calibration,"John Harris, Yu-Ming Chiang",2,We  use  the  constant  statistics  constraint  to calibrate an  array  of  sensors that contains gain and offset variations.  This algorithm has  been mapped to analog hardware and designed and fabricated with  a 2um CMOS technology.  Measured results from the chip show that  the system achieves invariance to gain and offset  variations of the  input signal.,0,https://papers.nips.cc/paper_files/paper/1996/file/2ba8698b79439589fdd2b0f7218d8b07-Paper.pdf
1996,A Neural Model of Visual Contour Integration,Zhaoping Li,1,"We  introduce  a  neurobiologically plausible model  of contour inte(cid:173) gration from visual inputs of individual oriented edges.  The model  is  composed  of interacting  excitatory  neurons  and  inhibitory  in(cid:173) terneurons, receives visual inputs via oriented receptive fields  (RFs)  like those in VI.  The RF centers are distributed in space.  At each  location,  a  finite  number  of cells  tuned  to  orientations  spanning  1800  compose a  model hypercolumn.  Cortical interactions modify  neural activities  produced by  visual  inputs,  selectively amplifying  activities for edge elements belonging to smooth input contours.  El(cid:173) ements within one contour produce synchronized neural activities.  We  show  analytically  and  empirically  that  contour  enhancement  and  neural  synchrony  increase  with  contour  length,  smoothness  and closure, as  observed experimentally.  This model gives testable  predictions, and in  addition, introduces a  feedback  mechanism  al(cid:173) lowing  higher  visual  centers  to  enhance,  suppress,  and  segment  contours.",0,https://papers.nips.cc/paper_files/paper/1996/file/2c89109d42178de8a367c0228f169bf8-Paper.pdf
1996,Unsupervised Learning by Convex and Conic Coding,"Daniel Lee, H. Sebastian Seung",2,"Unsupervised  learning algorithms  based  on  convex  and  conic  en(cid:173) coders are proposed.  The encoders find  the closest convex or conic  combination of basis vectors to the input.  The learning algorithms  produce basis vectors that minimize the reconstruction error of the  encoders.  The convex  algorithm develops  locally  linear models  of  the  input,  while  the  conic  algorithm  discovers  features.  Both  al(cid:173) gorithms are used to model handwritten digits and compared with  vector quantization and principal component analysis.  The neural  network implementations involve feedback connections that project  a  reconstruction back to the input layer.",0,https://papers.nips.cc/paper_files/paper/1996/file/2de5d16682c3c35007e4e92982f1a2ba-Paper.pdf
1996,Reconstructing Stimulus Velocity from Neuronal Responses in Area MT,"Wyeth Bair, James Cavanaugh, J. Movshon",3,"We  employed  a  white-noise velocity  signal to study the dynamics  of the response of single neurons in the cortical area MT to visual  motion.  Responses were quantified using reverse correlation, opti(cid:173) mal linear reconstruction filters,  and reconstruction signal-to-noise  ratio  (SNR).  The  SNR and  lower  bound estimates  of information  rate were  lower  than we  expected.  Ninety percent of the informa(cid:173) tion was transmitted below  18 Hz, and the highest lower bound on  bit rate was  12  bits/so  A  simulated opponent motion energy sub(cid:173) unit with Poisson spike statistics was  able to out-perform the MT  neurons.  The temporal integration window, measured from  the re(cid:173) verse  correlation half-width,  ranged  from  30-90 ms.  The window  was  narrower  when  a  stimulus  moved  faster,  but  did  not  change  when temporal frequency  was  held constant.",0,https://papers.nips.cc/paper_files/paper/1996/file/2df45244f09369e16ea3f9117ca45157-Paper.pdf
1996,Multidimensional Triangulation and Interpolation for Reinforcement Learning,Scott Davies,1,"Dynamic  Programming,  Q-Iearning  and  other  discrete  Markov  Decision  Process  solvers  can be -applied to continuous d-dimensional state-spaces  by  quantizing the state space into an array of boxes.  This is often problematic  above  two dimensions:  a  coarse  quantization can lead  to poor policies, and  fine  quantization is too expensive.  Possible solutions are variable-resolution  discretization,  or function  approximation  by  neural  nets.  A  third option,  which  has  been  little  studied  in  the  reinforcement  learning  literature,  is  interpolation on  a  coarse  grid.  In  this  paper we  study  interpolation tech(cid:173) niques  that  can  result  in  vast  improvements in  the  online  behavior of the  resulting  control  systems:  multilinear  interpolation,  and  an  interpolation  algorithm  based  on  an  interesting  regular  triangulation  of d-dimensional  space.  We  adapt  these  interpolators  under  three  reinforcement  learning  paradigms:  (i)  offline value iteration with  a  known  model,  (ii)  Q-Iearning,  and  (iii)  online  value  iteration  with  a  previously  unknown  model  learned  from data.  We  describe empirical results,  and the resulting implications for  practical learning of continuous non-linear dynamic control. ",0,https://papers.nips.cc/paper_files/paper/1996/file/310ce61c90f3a46e340ee8257bc70e93-Paper.pdf
1996,Viewpoint Invariant Face Recognition using Independent Component Analysis and Attractor Networks,"Marian Bartlett, Terrence J. Sejnowski",2,"We  have  explored  two  approaches  to  recogmzmg  faces  across  changes in pose.  First, we developed a representation of face images  based on independent  component analysis  (ICA)  and compared it  to  a  principal  component  analysis  (PCA)  representation for  face  recognition.  The  ICA  basis  vectors  for  this  data set  were  more  spatially local than the PCA basis vectors and the ICA representa(cid:173) tion had greater invariance to changes in pose.  Second, we present  a  model  for  the  development  of  viewpoint  invariant  responses  to  faces  from  visual experience  in a  biological system.  The temporal  continuity  of natural  visual  experience  was  incorporated  into  an  attractor network model  by  Hebbian learning following  a  lowpass  temporal  filter  on  unit  activities.  When  combined  with  the  tem(cid:173) poral filter,  a  basic  Hebbian  update rule  became  a  generalization  of Griniasty  et  al.  (1993),  which  associates  temporally  proximal  input patterns into basins of attraction.  The system acquired rep(cid:173) resentations of faces  that were largely independent of pose. ",0,https://papers.nips.cc/paper_files/paper/1996/file/3210ddbeaa16948a702b6049b8d9a202-Paper.pdf
1996,On the Effect of Analog Noise in Discrete-Time Analog Computations,"Wolfgang Maass, Pekka Orponen",2,"We  introduce a  model  for  noise-robust  analog  computations  with  discrete  time  that is  flexible  enough  to cover  the  most  important  concrete  cases,  such  as  computations  in  noisy  analog  neural  nets  and networks of noisy spiking neurons.  We  show that the presence  of arbitrarily small  amounts of analog noise  reduces the  power  of  analog  computational  models  to  that  of  finite  automata,  and  we  also  prove  a  new  type  of  upper  bound  for  the  VC-dimension  of  computational models with  analog noise.",0,https://papers.nips.cc/paper_files/paper/1996/file/33ceb07bf4eeb3da587e268d663aba1a-Paper.pdf
1996,Combinations of Weak Classifiers,"Chuanyi Ji, Sheng Ma",2,"To obtain classification systems with both good generalization per(cid:173) formance  and  efficiency  in  space  and  time,  we  propose  a  learning  method based on combinations of weak classifiers,  where weak clas(cid:173) sifiers are linear classifiers (perceptrons) which can do a little better  than making random guesses.  A randomized algorithm is  proposed  to find  the weak classifiers.  They· are then combined through a  ma(cid:173) jority vote.  As  demonstrated through systematic experiments,  the  method developed is able to obtain combinations of weak classifiers  with  good  generalization  performance  and  a  fast  training  time on  a  variety of test  problems and real  applications.",0,https://papers.nips.cc/paper_files/paper/1996/file/3546ab441e56fa333f8b44b610d95691-Paper.pdf
1996,Reinforcement Learning for Dynamic Channel Allocation in Cellular Telephone Systems,"Satinder Singh, Dimitri Bertsekas",2,"In cellular telephone systems, an important problem is to dynami(cid:173) cally allocate the communication resource  (channels) so as to max(cid:173) imize  service  in  a  stochastic  caller  environment.  This problem  is  naturally formulated  as  a  dynamic programming problem and  we  use a reinforcement learning (RL) method to find  dynamic channel  allocation policies that are better than previous heuristic solutions.  The policies obtained perform well for  a  broad variety of call traf(cid:173) fic  patterns.  We  present  results  on  a  large  cellular  system  with  approximately 4949  states. ",0,https://papers.nips.cc/paper_files/paper/1996/file/3948ead63a9f2944218de038d8934305-Paper.pdf
1996,Neural Learning in Structured Parameter Spaces - Natural Riemannian Gradient,Shun-ichi Amari,1,"The  parameter  space  of neural  networks  has  a  Riemannian  met(cid:173) ric  structure.  The  natural  Riemannian  gradient  should  be  used  instead of the  conventional gradient, since  the former  denotes  the  true steepest descent direction of a loss function in the Riemannian  space.  The behavior of the  stochastic gradient learning  algorithm  is  much more effective if the natural gradient is  used.  The present  paper studies the information-geometrical structure of perceptrons  and  other  networks,  and  prove  that  the  on-line  learning  method  based  on  the  natural  gradient  is  asymptotically  as  efficient  as  the  optimal  batch  algorithm.  Adaptive  modification  of the  learning  constant is proposed and analyzed in terms of the Riemannian mea(cid:173) sure  and  is  shown  to  be  efficient.  The  natural  gradient  is  finally  applied to blind separation of mixtured independent signal sources. ",0,https://papers.nips.cc/paper_files/paper/1996/file/39e4973ba3321b80f37d9b55f63ed8b8-Paper.pdf
