Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1998,Fisher Scoring and a Mixture of Modes Approach for Approximate Inference and Learning in Nonlinear State Space Models,"Thomas Briegel, Volker Tresp",2,"We  present Monte-Carlo generalized EM  equations for learning in  non(cid:173) linear state space models.  The difficulties lie in the Monte-Carlo E-step  which consists of sampling from  the posterior distribution of the hidden  variables given the observations. The new idea presented in this paper is  to generate samples from a Gaussian approximation to the true posterior  from  which it is easy to obtain independent samples.  The parameters  of  the Gaussian approximation are either derived from the extended Kalman  filter or the Fisher scoring algorithm. In case the posterior density is mul(cid:173) timodal  we propose to  approximate the posterior by  a sum of Gaussians  (mixture of modes approach).  We show that sampling from the approxi(cid:173) mate posterior densities obtained by the above algorithms leads to better  models  than  using  point estimates  for  the  hidden  states.  In  our exper(cid:173) iment,  the Fisher scoring algorithm obtained  a better approximation of  the posterior mode than the EKF. For a multimodal distribution, the mix(cid:173) ture of modes approach gave superior results.",0,https://papers.nips.cc/paper_files/paper/1998/file/17e23e50bedc63b4095e3d8204ce063b-Paper.pdf
1998,Probabilistic Modeling for Face Orientation Discrimination: Learning from Labeled and Unlabeled Data,Shumeet Baluja,1,"This paper presents probabilistic modeling methods to solve the problem of dis(cid:173) criminating between five facial  orientations with  very  little labeled data.  Three  models are explored. The first model maintains no inter-pixel dependencies, the  second model is capable of modeling a set of arbitrary pair-wise dependencies,  and the last model allows  dependencies  only  between  neighboring pixels. We  show that for all three of these models, the accuracy of the learned models can  be greatly improved by  augmenting a small number of labeled training images  with  a  large  set of unlabeled  images using  Expectation-Maximization.  This  is  important because it is often difficult to obtain image labels, while many unla(cid:173) beled images  are  readily  available.  Through  a  large  set  of empirical  tests,  we  examine the benefits  of unlabeled data  for  each  of the  models.  By  using only  two randomly selected labeled examples per class, we can discriminate between  the five  facial orientations with an accuracy of 94%; with six labeled examples,  we achieve an accuracy of 98%.",0,https://papers.nips.cc/paper_files/paper/1998/file/18d10dc6e666eab6de9215ae5b3d54df-Paper.pdf
1998,Direct Optimization of Margins Improves Generalization in Combined Classifiers,"Llew Mason, Peter Bartlett, Jonathan Baxter",3,"Cumulative training margin  dis(cid:173) tributions  for  AdaBoost  versus  our  ""Direct  Optimization  Of  Margins""  (DOOM)  algorithm.  The dark curve is  AdaBoost, the  light  curve  is  DOOM.  DOOM  sacrifices  significant  training  er(cid:173) ror for  improved test error  (hori(cid:173) zontal marks on margin= 0 line)_ ",0,https://papers.nips.cc/paper_files/paper/1998/file/18ead4c77c3f40dabf9735432ac9d97a-Paper.pdf
1998,A Neuromorphic Monaural Sound Localizer,"John Harris, Chiang-Jung Pu, José Príncipe",3,"We  describe the first  single microphone sound localization system  and its inspiration from theories of human monaural sound localiza(cid:173) tion.  Reflections and diffractions caused by the external ear (pinna)  allow  humans to estimate sound source elevations  using only one  ear.  Our single microphone localization model relies on a specially  shaped reflecting structure that serves the role  of the pinna.  Spe(cid:173) cially designed analog VLSI circuitry uses  echo-time processing to  localize the sound.  A CMOS integrated circuit has been designed,  fabricated,  and successfully demonstrated on actual sounds.",0,https://papers.nips.cc/paper_files/paper/1998/file/1baff70e2669e8376347efd3a874a341-Paper.pdf
1998,Boxlets: A Fast Convolution Algorithm for Signal Processing and Neural Networks,"Patrice Simard, Léon Bottou, Patrick Haffner, Yann LeCun",4,"Signal  processing  and  pattern  recognition  algorithms make  exten(cid:173) sive  use  of convolution.  In  many cases, computational accuracy  is  not  as  important  as  computational  speed.  In  feature  extraction,  for  instance,  the  features  of interest  in  a  signal  are  usually  quite  distorted.  This form of noise justifies some level of quantization in  order  to  achieve  faster  feature  extraction .  Our  approach  consists  of approximating regions  of the  signal  with  low  degree  polynomi(cid:173) als,  and then differentiating the resulting signals in order to obtain  impulse functions  (or derivatives of impulse functions).  With this  representation,  convolution  becomes  extremely  simple and  can  be  implemented quite effectively.  The true  convolution can  be  recov(cid:173) ered  by  integrating  the  result  of  the  convolution.  This  method  yields  substantial speed  up  in feature  extraction  and is  applicable  to convolutional neural  networks.",0,https://papers.nips.cc/paper_files/paper/1998/file/1bc0249a6412ef49b07fe6f62e6dc8de-Paper.pdf
1998,Experimental Results on Learning Stochastic Memoryless Policies for Partially Observable Markov Decision Processes,"John Williams, Satinder Singh",2,"Partially Observable Markov Decision  Processes  (pO ""MOPs)  constitute  an  important  class  of reinforcement  learning problems  which  present  unique theoretical and computational difficulties.  In  the absence of the  Markov property,  popular reinforcement  learning  algorithms  such  as  Q-Iearning  may  no  longer  be  effective,  and  memory-based  methods  which remove partial observability via state-estimation  are notoriously  expensive.  An alternative approach is  to seek a stochastic memoryless  policy  which  for  each  observation  of  the  environment  prescribes  a  probability  distribution  over  available  actions  that  maximizes  the  average  reward  per  timestep.  A  reinforcement  learning  algorithm  which  learns  a locally optimal  stochastic memoryless  policy has  been  proposed by Jaakkola,  Singh and Jordan,  but not empirically verified.  We present  a variation  of this  algorithm,  discuss  its  implementation,  and demonstrate its viability using four test problems.",0,https://papers.nips.cc/paper_files/paper/1998/file/1cd3882394520876dc88d1472aa2a93f-Paper.pdf
1998,Attentional Modulation of Human Pattern Discrimination Psychophysics Reproduced by a Quantitative Model,"Laurent Itti, Jochen Braun, Dale Lee, Christof Koch",4,"We  previously  proposed  a  quantitative model  of early  visual  pro(cid:173) cessing  in  primates,  based  on  non-linearly interacting visual filters  and statistically efficient  decision.  We  now  use  this model to inter(cid:173) pret  the observed  modulation of a  range of human psychophysical  thresholds  with  and  without  focal  visual  attention.  Our  model  - calibrated  by  an  automatic fitting  procedure  - simultaneously  re(cid:173) produces  thresholds for  four  classical  pattern discrimination tasks,  performed while attention was engaged by another concurrent task.  Our model then predicts that the seemingly complex improvements  of certain  thresholds,  which  we  observed  when  attention  was  fully  available for  the  discrimination  tasks,  can  best  be  explained  by  a  strengthening  of competition among early  visual filters.",0,https://papers.nips.cc/paper_files/paper/1998/file/204da255aea2cd4a75ace6018fad6b4d-Paper.pdf
1998,Signal Detection in Noisy Weakly-Active Dendrites,"Amit Manwani, Christof Koch",2,"Here we derive measures quantifying the information loss of a synaptic  signal due to the presence of neuronal noise sources, as it electrotonically  propagates along a weakly-active dendrite. We model the dendrite as an  infinite linear cable, with noise sources distributed along its length.  The  noise sources we consider are thermal noise, channel noise arising from  the stochastic nature of voltage-dependent ionic channels (K+ and Na+)  and synaptic noise due to spontaneous background activity. We assess the  efficacy of information transfer using a signal detection paradigm where  the objective is to detect the presence/absence of a presynaptic spike from  the post-synaptic membrane voltage. This allows us to analytically assess  the role of each of these noise sources in  information transfer.  For our  choice  of parameters,  we find  that the  synaptic  noise  is  the  dominant  noise source which limits the maximum length over which information  be reliably transmitted.",0,https://papers.nips.cc/paper_files/paper/1998/file/21fe5b8ba755eeaece7a450849876228-Paper.pdf
1998,Kernel PCA and De-Noising in Feature Spaces,"Sebastian Mika, Bernhard Schölkopf, Alex Smola, Klaus-Robert Müller, Matthias Scholz, Gunnar Rätsch",6,"Kernel  PCA  as  a  nonlinear feature  extractor has  proven powerful  as  a  preprocessing step for classification algorithms.  But it can also be con(cid:173) sidered  as  a  natural  generalization of linear principal  component anal(cid:173) ysis.  This  gives  rise  to  the  question  how  to  use  nonlinear features  for  data compression, reconstruction, and de-noising, applications common  in  linear PCA.  This is  a nontrivial  task,  as the results provided by  ker(cid:173) nel PCA live in some high dimensional feature space and need not have  pre-images in  input space.  This work presents ideas for finding approxi(cid:173) mate pre-images, focusing on Gaussian kernels, and shows experimental  results  using  these pre-images in  data reconstruction and de-noising on  toy examples as well as on real world data. ",0,https://papers.nips.cc/paper_files/paper/1998/file/226d1f15ecd35f784d2a20c3ecf56d7f-Paper.pdf
1998,Multiple Paired Forward-Inverse Models for Human Motor Learning and Control,"Masahiko Haruno, Daniel M. Wolpert, Mitsuo Kawato",3,"Humans  demonstrate  a  remarkable  ability  to  generate  accurate  and  appropriate motor behavior under many different and oftpn  uncprtain  environmental  conditions.  This  paper  describes  a  new  modular  ap(cid:173) proach to human motor learning and control, baspd on multiple pairs of  inverse  (controller)  and forward  (prpdictor)  models.  This architecture  simultaneously learns the multiple inverse models necessary for control  as well as how to select the inverse models appropriate for a given em'i(cid:173) ronm0nt.  Simulations of object manipulation demonstrates the ability  to learn  mUltiple  objects,  appropriate  generalization  to  novel  objects  and  the  inappropriate  activation  of motor  programs  based  on  visual  cues,  followed  by on-line  correction, seen  in  the  ""size-weight  illusion"".",0,https://papers.nips.cc/paper_files/paper/1998/file/228499b55310264a8ea0e27b6e7c6ab6-Paper.pdf
1998,SMEM Algorithm for Mixture Models,"Naonori Ueda, Ryohei Nakano, Zoubin Ghahramani, Geoffrey E. Hinton",4,"We  present  a  split and  merge  EM  (SMEM)  algorithm to overcome the local  maximum problem in  parameter estimation of finite  mixture  models.  In the  case  of mixture  models,  non-global  maxima often  involve  having  too  many  components of a  mixture  model  in one part of the space and  too  few  in  an(cid:173) other, widely separated part of the space.  To escape from such configurations  we  repeatedly perform simultaneous split and merge operations using a  new  criterion  for  efficiently  selecting  the  split  and  merge  candidates.  We  apply  the proposed algorithm to the training of Gaussian mixtures and mixtures of  factor  analyzers  using synthetic  and  real  data and show  the effectiveness  of  using  the  split  and  merge  operations  to  improve the  likelihood  of both  the  training data and of held-out test data.",0,https://papers.nips.cc/paper_files/paper/1998/file/253f7b5d921338af34da817c00f42753-Paper.pdf
1998,Learning Lie Groups for Invariant Visual Perception,"Rajesh Rao, Daniel Ruderman",2,"One  of the  most important problems  in  visual  perception is  that of visual  in(cid:173) variance:  how are objects perceived to be the same despite undergoing transfor(cid:173) mations such as translations, rotations or scaling?  In this paper, we describe a  Bayesian method for learning invariances based on Lie group theory.  We show  that previous approaches based on first-order Taylor series expansions of inputs  can be regarded as special cases of the Lie group approach, the latter being ca(cid:173) pable of handling in principle arbitrarily large transfonnations. Using a matrix(cid:173) exponential based generative model of images,  we derive an unsupervised al(cid:173) gorithm for learning Lie group operators from  input data containing infinites(cid:173) imal transfonnations.  The on-line unsupervised learning algorithm maximizes  the posterior probability of generating the training data.  We provide experimen(cid:173) tal results suggesting that the proposed method can learn Lie group operators for  handling reasonably large I-D translations and 2-D rotations.",0,https://papers.nips.cc/paper_files/paper/1998/file/277281aada22045c03945dcb2ca6f2ec-Paper.pdf
1998,Tractable Variational Structures for Approximating Graphical Models,"David Barber, Wim Wiegerinck",2,"Graphical models provide a broad probabilistic framework with ap(cid:173) plications in speech recognition  (Hidden  Markov  Models),  medical  diagnosis  (Belief  networks)  and  artificial  intelligence  (Boltzmann  Machines).  However,  the  computing time is  typically  exponential  in the number of nodes in the graph.  Within the variational frame(cid:173) work for  approximating these models, we  present two classes of dis(cid:173) tributions,  decimatable  Boltzmann  Machines  and Tractable  Belief  Networks  that  go  beyond  the  standard  factorized  approach.  We  give  generalised  mean-field  equations  for  both  these  directed  and  undirected  approximations.  Simulation  results  on  a  small  bench(cid:173) mark problem suggest using these richer approximations compares  favorably  against others previously reported in the literature.",0,https://papers.nips.cc/paper_files/paper/1998/file/297fa7777981f402dbba17e9f29e292d-Paper.pdf
1998,A Micropower CMOS Adaptive Amplitude and Shift Invariant Vector Quantiser,"Richard Coggins, Raymond Wang, Marwan Jabri",3,"In  this  paper we  describe the  architecture,  implementation and  experi(cid:173) mental results for an  Intracardiac Electrogram (ICEG) classification and  compression chip.  The chip processes  and  vector-quantises  30 dimen(cid:173) sional analogue vectors while consuming a maximum of 2.5  J-tW  power  for a heart rate of 60 beats per minute (1  vector per second) from a 3.3 V  supply.  This  represents  a significant advance on  previous  work  which  achieved ultra low power supervised morphology classification since the  template matching scheme used  in  this chip enables unsupervised blind  classification of abnonnal rhythms and the computational support for low  bit rate data compression.  The adaptive template matching scheme used  is tolerant to amplitude variations, and inter- and intra-sample time shifts.",0,https://papers.nips.cc/paper_files/paper/1998/file/29921001f2f04bd3baee84a12e98098f-Paper.pdf
1998,Convergence Rates of Algorithms for Visual Search: Detecting Visual Contours,"Alan L. Yuille, James Coughlan",2,"This  paper  formulates  the  problem  of  visual  search  as  Bayesian  inference  and  defines  a  Bayesian  ensemble  of  problem  instances .  In  particular,  we  address  the  problem  of  the  detection  of  visual  contours  in  noise/clutter  by  optimizing  a  global  criterion  which  combines  local  intensity  and  geometry  information.  We  analyze  the  convergence  rates  of  A * search  algorithms  using  results  from  information theory to bound  the  probability of rare  events  within  the Bayesian ensemble.  This analysis determines characteristics of  the  domain ,  which  we  call  order  parameters,  that  determine  the  convergence  rates.  In  particular,  we  present  a  specific  admissible  A * algorithm with pruning which converges, with high probability,  with  expected  time  O(N)  in  the  size  of  the  problem.  In  addi(cid:173) tion,  we  briefly  summarize  extensions  of this  work  which  address  fundamental  limits  of target  contour  detectability  (Le.  algorithm  independent results)  and the use  of non-admissible heuristics.",0,https://papers.nips.cc/paper_files/paper/1998/file/2b3bf3eee2475e03885a110e9acaab61-Paper.pdf
1998,Learning to Find Pictures of People,"Sergey Ioffe, David Forsyth",2,"Finding articulated objects, like people, in pictures present.s a par(cid:173) ticularly difficult object. recognition problem. We show how t.o  find people by finding putative body segments, and then construct.(cid:173) ing assemblies of those segments that are consist.ent with the con(cid:173) straints on the appearance of a person that result from kinematic  properties. Since a reasonable model of a person requires at. least  nine segments, it is not possible to present every group to a classi(cid:173) fier. Instead, the search can be pruned by using projected versions  of a classifier that accepts groups corresponding to people. We  describe an efficient projection algorithm for one popular classi(cid:173) fier , and demonstrate that our approach can be used to determine  whether images of real scenes contain people.",0,https://papers.nips.cc/paper_files/paper/1998/file/309fee4e541e51de2e41f21bebb342aa-Paper.pdf
1998,Visualizing Group Structure,"Marcus Held, Jan Puzicha, Joachim Buhmann",3,"Cluster  analysis  is  a  fundamental  principle  in  exploratory  data  analysis,  providing the user  with a  description  of the  group struc(cid:173) ture of given data.  A key  problem in  this context is the interpreta(cid:173) tion  and  visualization  of clustering  solutions  in  high- dimensional  or  abstract  data  spaces.  In  particular,  probabilistic  descriptions  of the  group structure,  essential  to  capture  inter-cluster  relation(cid:173) ships, are hardly assessable by simple inspection ofthe probabilistic  assignment  variables.  VVe  present  a  novel  approach  to  the  visual(cid:173) ization of group structure.  It is  based on  a statistical model of the  object  assignments  which  have  been  observed  or  estimated  by  a  probabilistic clustering  procedure.  The objects or  data points are  embedded  in  a  low  dimensional Euclidean space  by  approximating  the  observed  data statistics  with  a  Gaussian  mixture model.  The  algorithm provides a new approach to the visualization of the inher(cid:173) ent structure for a broad variety of data types,  e.g. histogram data,  proximity data and co-occurrence data.  To demonstrate the power  of the approach,  histograms of textured images are visualized as an  example of a  large-scale data mining application.",0,https://papers.nips.cc/paper_files/paper/1998/file/351b33587c5fdd93bd42ef7ac9995a28-Paper.pdf
1998,Modeling Surround Suppression in V1 Neurons with a Statistically Derived Normalization Model,"Eero Simoncelli, Odelia Schwartz",2,"We examine the statistics of natural monochromatic images decomposed 
using a multi-scale wavelet basis.  Although the coefficients of this rep(cid:173)
resentation are  nearly decorrelated,  they  exhibit important higher-order 
statistical dependencies that cannot be eliminated with purely linear pro(cid:173)
c~ssing. In particular, rectified coefficients corresponding to basis func(cid:173)
tions at neighboring spatial positions, orientations and scales are highly 
correlated.  A method of removing these dependencies is  to divide each 
coefficient by  a  weighted  combination of its  rectified  neighbors.  Sev(cid:173)
eral successful models of the steady -state behavior of neurons in primary 
visual cortex are based on such ""divisive normalization"" computations, 
and thus our analysis provides a theoretical justification for these models. 
Perhaps more importantly, the statistical measurements explicitly specify 
the  weights that should be used in computing the normalization signal. 
We  demonstrate that this  weighting  is  qualitatively  consistent with  re(cid:173)
cent physiological experiments  that  characterize the  suppressive effect 
of stimuli presented outside of the classical receptive field.  Our obser(cid:173)
vations thus provide evidence for the hypothesis that early visual neural 
processing is well matched to these statistical properties of images.",0,https://papers.nips.cc/paper_files/paper/1998/file/35309226eb45ec366ca86a4329a2b7c3-Paper.pdf
1998,Familiarity Discrimination of Radar Pulses,"Eric Granger, Stephen Grossberg, Mark Rubin, William Streilein",4,"The  ARTMAP-FD  neural  network  performs  both  identification  (placing  test  patterns in  classes  encountered during  training)  and  familiarity  discrimination  (judging  whether a  test  pattern belongs  to  any  of  the  classes  encountered  during  training).  The  perfor(cid:173) mance of ARTMAP-FD  is  tested  on  radar pulse  data obtained in  the field,  and compared to that of the nearest-neighbor-based NEN  algorithm and to a  k  > 1 extension of NEN.",0,https://papers.nips.cc/paper_files/paper/1998/file/35464c848f410e55a13bb9d78e7fddd0-Paper.pdf
